;FR20045;FR20049;FR20003;FR20017;FR20020;FR20037;FR20036;FR20004;FR20048;FR20046;FR20204;FR20061;FR20062;FR20077
22/05/2017;66.3;81.9;-1.0;62.0;-1.0;67.3;-1.0;-1.0;77.2;61.5;-1.0;52.7;70.4;-1.0
23/05/2017;72.8;91.2;-1.0;67.9;-1.0;-1.0;-1.0;-1.0;81.5;74.0;-1.0;64.5;78.3;-1.0
24/05/2017;77.0;90.1;-1.0;78.8;-1.0;-1.0;-1.0;-1.0;87.2;84.2;-1.0;81.8;89.9;-1.0
25/05/2017;80.7;87.8;-1.0;86.6;-1.0;-1.0;-1.0;-1.0;87.6;89.1;-1.0;85.8;94.3;-1.0
26/05/2017;85.0;100.9;-1.0;86.0;-1.0;-1.0;-1.0;-1.0;99.9;102.7;-1.0;83.5;95.8;-1.0
27/05/2017;108.0;98.7;-1.0;97.6;-1.0;-1.0;-1.0;-1.0;114.8;110.7;-1.0;91.7;108.1;-1.0
28/05/2017;100.4;98.4;-1.0;97.5;-1.0;-1.0;-1.0;-1.0;116.6;109.6;-1.0;87.5;106.6;-1.0
29/05/2017;100.3;97.9;-1.0;81.1;-1.0;-1.0;-1.0;-1.0;113.6;99.3;-1.0;79.8;94.3;-1.0
30/05/2017;91.8;81.3;-1.0;86.0;-1.0;-1.0;-1.0;-1.0;105.0;98.0;-1.0;71.6;94.4;-1.0
31/05/2017;73.9;70.1;-1.0;72.2;-1.0;-1.0;-1.0;-1.0;79.8;79.7;-1.0;64.7;84.6;-1.0
01/06/2017;70.6;79.3;-1.0;68.4;-1.0;-1.0;-1.0;-1.0;78.0;78.8;-1.0;64.8;78.3;-1.0
02/06/2017;63.0;77.1;-1.0;61.4;-1.0;-1.0;-1.0;-1.0;74.0;73.2;-1.0;60.9;70.5;-1.0
03/06/2017;64.0;67.8;-1.0;56.4;-1.0;-1.0;-1.0;-1.0;71.1;65.3;-1.0;50.2;63.8;-1.0
04/06/2017;55.9;52.4;-1.0;51.3;-1.0;-1.0;-1.0;-1.0;60.0;54.2;-1.0;51.8;60.7;-1.0
05/06/2017;64.9;60.7;-1.0;65.1;-1.0;-1.0;-1.0;-1.0;71.7;62.5;-1.0;62.1;70.3;-1.0
06/06/2017;51.4;60.6;-1.0;49.0;-1.0;-1.0;-1.0;-1.0;63.4;52.1;-1.0;51.0;54.6;-1.0
07/06/2017;47.9;54.9;-1.0;55.6;-1.0;-1.0;-1.0;-1.0;60.9;52.9;-1.0;54.5;61.8;-1.0
08/06/2017;65.4;78.0;-1.0;57.8;-1.0;-1.0;-1.0;-1.0;77.4;66.4;-1.0;52.9;65.5;-1.0
09/06/2017;83.2;80.9;-1.0;78.9;-1.0;-1.0;-1.0;-1.0;104.8;86.7;-1.0;65.0;85.7;-1.0
10/06/2017;65.2;69.7;-1.0;67.3;-1.0;-1.0;-1.0;-1.0;81.4;73.6;-1.0;64.8;79.5;-1.0
11/06/2017;79.5;98.2;-1.0;84.7;-1.0;-1.0;-1.0;-1.0;97.3;84.8;-1.0;91.9;97.2;-1.0
12/06/2017;66.7;74.9;-1.0;67.4;-1.0;-1.0;-1.0;-1.0;83.9;70.5;-1.0;57.5;81.6;-1.0
13/06/2017;66.8;86.3;-1.0;62.3;-1.0;-1.0;-1.0;-1.0;77.7;77.2;-1.0;77.3;78.4;-1.0
14/06/2017;67.9;83.6;-1.0;70.2;-1.0;-1.0;-1.0;-1.0;78.3;85.0;-1.0;68.2;80.8;-1.0
15/06/2017;60.0;84.7;-1.0;51.6;-1.0;-1.0;-1.0;-1.0;77.1;76.4;-1.0;60.9;69.8;-1.0
16/06/2017;67.0;87.9;-1.0;64.3;-1.0;-1.0;-1.0;-1.0;80.8;-1.0;-1.0;65.8;82.8;-1.0
17/06/2017;80.3;88.1;-1.0;77.8;-1.0;-1.0;-1.0;-1.0;86.2;-1.0;-1.0;79.8;88.0;-1.0
18/06/2017;80.2;86.9;-1.0;79.1;-1.0;-1.0;-1.0;-1.0;93.5;-1.0;-1.0;75.9;90.1;-1.0
19/06/2017;105.6;109.1;-1.0;91.8;-1.0;-1.0;-1.0;-1.0;119.8;-1.0;-1.0;88.0;-1.0;-1.0
20/06/2017;108.7;112.3;-1.0;96.9;-1.0;-1.0;-1.0;-1.0;117.2;-1.0;-1.0;95.7;-1.0;-1.0
21/06/2017;100.0;120.7;-1.0;94.4;-1.0;-1.0;-1.0;-1.0;116.1;-1.0;-1.0;86.5;-1.0;-1.0
22/06/2017;103.0;120.3;-1.0;86.3;-1.0;-1.0;-1.0;-1.0;112.7;-1.0;-1.0;94.8;81.8;-1.0
23/06/2017;111.3;101.0;-1.0;93.4;-1.0;-1.0;-1.0;-1.0;120.1;-1.0;-1.0;81.8;94.1;-1.0
24/06/2017;86.0;87.6;-1.0;75.9;-1.0;-1.0;-1.0;-1.0;92.5;86.9;-1.0;80.2;87.9;-1.0
25/06/2017;56.9;65.9;-1.0;58.6;-1.0;-1.0;-1.0;-1.0;63.1;59.5;-1.0;57.7;66.3;-1.0
26/06/2017;58.1;56.1;-1.0;45.3;-1.0;-1.0;-1.0;-1.0;67.4;58.3;-1.0;43.2;52.9;-1.0
27/06/2017;80.8;88.0;-1.0;73.1;-1.0;-1.0;-1.0;-1.0;88.7;82.5;-1.0;73.9;86.6;-1.0
28/06/2017;53.8;59.1;-1.0;48.8;-1.0;-1.0;-1.0;-1.0;40.9;57.0;-1.0;50.0;58.3;-1.0
29/06/2017;50.3;57.9;-1.0;46.7;-1.0;-1.0;-1.0;-1.0;42.7;53.3;-1.0;46.4;50.6;-1.0
30/06/2017;42.3;55.9;-1.0;44.2;-1.0;-1.0;-1.0;-1.0;41.5;49.9;-1.0;47.9;48.1;-1.0
01/07/2017;44.0;56.1;-1.0;45.0;-1.0;-1.0;-1.0;-1.0;37.1;46.8;-1.0;46.2;52.5;-1.0
02/07/2017;50.6;54.5;-1.0;46.4;-1.0;-1.0;-1.0;-1.0;49.0;48.4;-1.0;46.4;53.8;-1.0
03/07/2017;46.0;59.9;-1.0;45.8;-1.0;-1.0;-1.0;-1.0;54.2;48.9;-1.0;46.7;55.0;-1.0
04/07/2017;57.8;82.3;-1.0;55.0;-1.0;-1.0;-1.0;-1.0;70.2;55.4;-1.0;58.1;67.8;-1.0
05/07/2017;83.8;100.7;-1.0;76.3;-1.0;-1.0;-1.0;-1.0;90.1;78.2;-1.0;75.7;84.1;-1.0
06/07/2017;91.7;100.2;-1.0;77.7;-1.0;-1.0;-1.0;-1.0;100.0;88.7;-1.0;83.0;90.6;-1.0
07/07/2017;83.8;107.6;-1.0;75.0;-1.0;-1.0;-1.0;-1.0;96.9;85.1;-1.0;84.5;90.1;-1.0
08/07/2017;92.7;117.2;-1.0;91.6;-1.0;-1.0;-1.0;-1.0;105.1;100.9;-1.0;88.9;105.9;-1.0
09/07/2017;78.8;84.6;-1.0;73.6;-1.0;-1.0;-1.0;-1.0;83.8;83.0;-1.0;65.6;83.5;-1.0
10/07/2017;53.5;58.0;-1.0;47.9;-1.0;-1.0;-1.0;-1.0;64.7;49.1;-1.0;39.8;57.5;-1.0
11/07/2017;45.0;46.4;-1.0;43.6;-1.0;-1.0;-1.0;-1.0;54.3;51.5;-1.0;38.7;54.0;-1.0
12/07/2017;42.7;54.0;-1.0;42.0;-1.0;-1.0;-1.0;-1.0;53.2;47.6;-1.0;38.0;50.5;-1.0
13/07/2017;48.9;54.8;-1.0;44.8;-1.0;-1.0;-1.0;-1.0;54.8;52.1;-1.0;44.8;56.2;-1.0
14/07/2017;67.1;74.2;-1.0;63.3;-1.0;-1.0;-1.0;-1.0;70.1;68.3;-1.0;66.8;73.4;-1.0
15/07/2017;70.7;75.0;-1.0;67.7;-1.0;-1.0;-1.0;-1.0;72.3;72.4;-1.0;66.2;80.5;-1.0
16/07/2017;73.9;80.7;-1.0;69.9;-1.0;-1.0;-1.0;-1.0;78.1;75.2;-1.0;74.0;82.3;-1.0
17/07/2017;81.2;108.1;-1.0;81.8;-1.0;-1.0;-1.0;-1.0;95.4;89.9;-1.0;79.9;93.2;-1.0
18/07/2017;108.8;115.4;-1.0;96.3;-1.0;-1.0;-1.0;-1.0;121.1;114.1;-1.0;98.5;111.5;-1.0
19/07/2017;104.1;107.3;-1.0;97.1;-1.0;-1.0;-1.0;-1.0;121.2;111.9;-1.0;94.1;108.3;-1.0
20/07/2017;79.0;68.7;-1.0;71.7;-1.0;-1.0;-1.0;-1.0;97.9;83.9;-1.0;59.3;82.9;-1.0
21/07/2017;45.2;56.3;-1.0;41.7;-1.0;-1.0;-1.0;-1.0;60.4;51.5;-1.0;41.6;55.0;-1.0
22/07/2017;57.6;56.8;-1.0;45.9;-1.0;-1.0;-1.0;-1.0;60.6;61.6;-1.0;48.8;61.7;-1.0
23/07/2017;52.3;59.1;-1.0;49.3;-1.0;-1.0;-1.0;-1.0;57.5;52.8;-1.0;48.1;61.2;-1.0
24/07/2017;45.9;60.9;-1.0;46.1;-1.0;-1.0;-1.0;-1.0;55.8;50.5;-1.0;49.0;56.2;-1.0
25/07/2017;52.2;70.7;-1.0;42.9;-1.0;-1.0;-1.0;-1.0;57.0;57.5;-1.0;60.8;64.0;-1.0
26/07/2017;54.1;72.5;-1.0;54.6;-1.0;-1.0;-1.0;-1.0;61.9;58.7;-1.0;52.8;66.9;-1.0
27/07/2017;45.8;40.9;-1.0;39.6;-1.0;-1.0;-1.0;-1.0;56.1;48.5;-1.0;33.2;50.0;-1.0
28/07/2017;51.6;66.0;-1.0;56.3;-1.0;-1.0;-1.0;-1.0;64.4;57.9;-1.0;58.5;65.3;-1.0
29/07/2017;69.5;83.4;-1.0;71.9;-1.0;-1.0;-1.0;-1.0;84.0;75.7;-1.0;62.0;76.7;-1.0
30/07/2017;82.1;75.2;-1.0;82.8;-1.0;-1.0;-1.0;-1.0;97.9;79.4;-1.0;71.2;87.0;-1.0
31/07/2017;58.6;84.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;71.1;60.1;-1.0;53.5;66.8;-1.0
01/08/2017;77.4;89.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;98.5;73.0;-1.0;58.9;77.9;-1.0
02/08/2017;75.4;93.4;-1.0;66.6;-1.0;-1.0;-1.0;-1.0;92.2;75.5;-1.0;73.3;77.4;-1.0
03/08/2017;77.0;87.1;-1.0;58.4;-1.0;-1.0;-1.0;-1.0;102.1;-1.0;-1.0;69.5;70.5;-1.0
04/08/2017;56.9;65.3;-1.0;56.4;-1.0;-1.0;-1.0;-1.0;73.3;62.1;-1.0;51.1;72.3;-1.0
05/08/2017;51.4;65.0;-1.0;52.0;-1.0;48.5;-1.0;-1.0;63.0;56.2;-1.0;48.0;58.4;-1.0
06/08/2017;75.5;83.7;-1.0;75.6;-1.0;70.9;-1.0;-1.0;84.0;73.4;-1.0;75.7;82.4;-1.0
07/08/2017;81.0;106.0;-1.0;84.3;-1.0;83.1;-1.0;-1.0;98.5;85.7;-1.0;79.8;94.6;-1.0
08/08/2017;-1.0;77.7;-1.0;57.1;-1.0;61.4;-1.0;-1.0;65.8;57.3;-1.0;58.5;63.9;-1.0
09/08/2017;-1.0;68.8;-1.0;57.5;-1.0;57.4;-1.0;-1.0;60.4;53.9;-1.0;56.2;64.5;-1.0
10/08/2017;-1.0;74.5;-1.0;70.0;-1.0;73.7;-1.0;-1.0;80.0;70.4;-1.0;59.7;77.9;-1.0
11/08/2017;49.2;75.3;-1.0;57.5;-1.0;59.5;-1.0;-1.0;57.1;53.8;-1.0;54.5;62.6;-1.0
12/08/2017;51.0;78.7;-1.0;56.8;-1.0;56.5;-1.0;-1.0;62.1;54.8;-1.0;49.6;61.0;-1.0
13/08/2017;37.6;51.4;-1.0;45.7;-1.0;42.8;-1.0;-1.0;50.1;46.9;-1.0;35.4;51.1;-1.0
14/08/2017;60.3;67.0;-1.0;62.2;-1.0;65.1;-1.0;-1.0;69.8;68.6;-1.0;53.9;69.9;-1.0
15/08/2017;76.6;74.6;-1.0;70.6;-1.0;74.5;-1.0;-1.0;88.7;75.0;-1.0;64.4;78.7;-1.0
16/08/2017;58.9;83.2;-1.0;66.6;-1.0;69.8;-1.0;-1.0;72.9;66.0;-1.0;53.0;76.0;-1.0
17/08/2017;58.0;76.1;-1.0;67.5;-1.0;72.2;-1.0;-1.0;77.2;63.6;-1.0;55.4;76.1;-1.0
18/08/2017;44.4;76.1;-1.0;52.2;-1.0;52.0;-1.0;-1.0;56.5;47.9;-1.0;46.5;53.7;-1.0
19/08/2017;56.3;69.8;-1.0;61.1;-1.0;57.0;-1.0;-1.0;61.2;59.9;-1.0;58.9;64.9;-1.0
20/08/2017;64.3;74.9;-1.0;67.4;-1.0;63.6;-1.0;-1.0;71.1;66.2;-1.0;58.6;69.6;-1.0
21/08/2017;51.3;80.1;-1.0;61.1;-1.0;57.0;-1.0;-1.0;69.2;61.9;-1.0;55.0;64.6;-1.0
22/08/2017;63.2;79.1;-1.0;53.3;-1.0;55.1;-1.0;-1.0;77.4;64.0;-1.0;52.9;64.4;-1.0
23/08/2017;88.8;96.5;-1.0;88.9;-1.0;83.3;-1.0;-1.0;104.3;90.2;-1.0;74.0;98.9;-1.0
24/08/2017;70.2;89.3;-1.0;69.1;-1.0;64.5;-1.0;-1.0;88.0;76.0;-1.0;57.8;76.4;-1.0
25/08/2017;87.7;90.1;-1.0;73.1;-1.0;88.7;-1.0;-1.0;103.8;85.5;-1.0;64.7;83.3;-1.0
26/08/2017;94.2;102.4;-1.0;85.7;-1.0;94.6;-1.0;-1.0;110.0;89.6;-1.0;78.1;91.6;-1.0
27/08/2017;71.6;92.0;-1.0;72.9;-1.0;72.2;-1.0;-1.0;93.7;64.9;-1.0;68.2;76.6;-1.0
28/08/2017;56.6;100.6;-1.0;59.1;-1.0;61.4;-1.0;-1.0;84.0;61.0;-1.0;59.3;65.7;-1.0
29/08/2017;68.7;113.0;-1.0;66.7;-1.0;72.5;-1.0;-1.0;87.8;75.6;-1.0;74.6;75.0;-1.0
30/08/2017;69.6;77.8;-1.0;73.4;-1.0;72.2;-1.0;-1.0;94.3;69.6;-1.0;52.8;73.9;-1.0
31/08/2017;38.9;55.3;-1.0;42.7;-1.0;39.7;-1.0;-1.0;51.8;40.0;-1.0;37.4;45.6;-1.0
01/09/2017;54.2;70.2;-1.0;56.4;-1.0;59.1;-1.0;-1.0;67.4;55.8;-1.0;49.3;60.6;-1.0
02/09/2017;49.6;71.2;-1.0;53.7;-1.0;55.5;-1.0;-1.0;64.2;53.0;-1.0;50.2;57.3;-1.0
03/09/2017;58.3;80.7;-1.0;60.2;-1.0;59.1;-1.0;-1.0;60.4;51.3;-1.0;52.5;66.0;-1.0
04/09/2017;55.3;81.7;-1.0;54.4;-1.0;56.1;-1.0;-1.0;66.8;47.6;-1.0;54.6;56.6;-1.0
05/09/2017;-1.0;51.8;-1.0;39.8;-1.0;40.7;-1.0;-1.0;55.9;40.9;-1.0;33.9;39.8;-1.0
06/09/2017;-1.0;62.0;-1.0;50.4;-1.0;52.3;-1.0;-1.0;58.5;46.8;-1.0;45.4;53.6;-1.0
07/09/2017;-1.0;64.2;-1.0;49.8;-1.0;51.0;-1.0;-1.0;57.5;48.1;-1.0;41.4;53.7;-1.0
08/09/2017;-1.0;56.1;-1.0;35.9;-1.0;41.3;-1.0;-1.0;52.7;32.0;-1.0;29.5;38.9;-1.0
09/09/2017;-1.0;58.3;-1.0;42.3;-1.0;50.6;-1.0;-1.0;59.0;44.7;-1.0;36.6;46.5;-1.0
10/09/2017;-1.0;57.3;-1.0;42.5;-1.0;43.2;-1.0;-1.0;45.7;35.5;-1.0;38.0;46.4;-1.0
11/09/2017;-1.0;59.4;-1.0;41.9;-1.0;54.3;-1.0;-1.0;52.8;40.9;-1.0;42.8;43.2;-1.0
12/09/2017;40.7;60.1;-1.0;44.1;-1.0;58.2;-1.0;-1.0;59.9;45.7;-1.0;45.0;52.0;-1.0
13/09/2017;49.3;46.3;-1.0;36.4;-1.0;48.0;-1.0;-1.0;57.6;42.8;-1.0;32.8;38.3;-1.0
14/09/2017;47.0;64.3;-1.0;39.8;-1.0;47.8;-1.0;-1.0;59.9;44.3;-1.0;47.1;40.0;-1.0
15/09/2017;30.4;61.1;-1.0;28.1;-1.0;43.1;-1.0;-1.0;46.7;33.5;-1.0;29.7;33.0;-1.0
16/09/2017;43.7;61.7;-1.0;46.4;-1.0;57.0;-1.0;-1.0;51.9;40.9;-1.0;37.3;49.4;-1.0
17/09/2017;37.4;56.4;-1.0;39.7;-1.0;49.4;-1.0;-1.0;46.9;34.6;-1.0;36.3;41.4;-1.0
18/09/2017;31.5;55.0;-1.0;36.7;-1.0;38.4;-1.0;-1.0;46.9;31.5;-1.0;30.9;42.3;-1.0
19/09/2017;28.1;66.7;-1.0;51.9;-1.0;54.9;-1.0;-1.0;40.0;38.2;-1.0;40.5;52.8;-1.0
20/09/2017;44.5;68.4;-1.0;56.0;-1.0;59.8;-1.0;-1.0;63.8;49.3;-1.0;39.6;55.9;-1.0
21/09/2017;36.4;74.7;-1.0;27.6;-1.0;44.7;-1.0;-1.0;-1.0;29.8;-1.0;32.1;36.1;-1.0
22/09/2017;36.1;81.3;-1.0;29.1;-1.0;42.0;-1.0;-1.0;-1.0;31.7;-1.0;34.5;35.5;-1.0
23/09/2017;41.0;82.5;-1.0;35.4;-1.0;47.0;-1.0;-1.0;50.5;36.5;-1.0;50.5;46.3;-1.0
24/09/2017;50.6;82.8;-1.0;47.4;-1.0;50.4;-1.0;-1.0;53.1;46.6;-1.0;50.8;53.9;-1.0
25/09/2017;-1.0;67.9;-1.0;22.4;-1.0;23.6;-1.0;-1.0;30.5;23.1;-1.0;29.9;30.2;-1.0
26/09/2017;25.3;60.3;-1.0;31.1;-1.0;34.6;-1.0;-1.0;42.7;32.5;-1.0;29.9;42.0;-1.0
27/09/2017;50.0;71.3;-1.0;39.8;-1.0;54.4;-1.0;-1.0;49.5;39.6;-1.0;27.7;42.8;-1.0
28/09/2017;52.8;78.1;-1.0;33.1;-1.0;54.0;-1.0;-1.0;70.4;41.4;-1.0;31.1;43.8;-1.0
29/09/2017;56.5;89.2;-1.0;33.6;-1.0;57.6;-1.0;-1.0;62.8;39.1;-1.0;36.7;48.0;-1.0
30/09/2017;56.2;63.1;-1.0;30.5;-1.0;52.8;-1.0;-1.0;57.1;33.0;-1.0;23.0;47.1;-1.0
01/10/2017;38.9;54.1;-1.0;35.0;-1.0;33.3;-1.0;-1.0;40.6;30.8;-1.0;24.7;39.0;-1.0
02/10/2017;26.0;27.0;-1.0;14.9;-1.0;21.8;-1.0;-1.0;27.5;19.3;-1.0;11.3;19.1;-1.0
03/10/2017;31.8;-1.0;-1.0;26.3;-1.0;28.8;-1.0;-1.0;37.9;29.4;-1.0;26.8;34.1;-1.0
04/10/2017;22.0;-1.0;-1.0;16.1;-1.0;-1.0;-1.0;-1.0;29.1;24.4;-1.0;23.0;23.1;-1.0
05/10/2017;24.0;-1.0;-1.0;23.1;-1.0;-1.0;-1.0;-1.0;29.9;23.1;-1.0;30.0;28.1;-1.0
06/10/2017;51.0;-1.0;-1.0;51.2;-1.0;-1.0;-1.0;-1.0;54.8;49.6;-1.0;47.1;55.9;-1.0
07/10/2017;36.6;-1.0;-1.0;38.9;-1.0;-1.0;-1.0;-1.0;39.0;35.9;-1.0;33.1;43.7;-1.0
08/10/2017;26.3;-1.0;-1.0;24.0;-1.0;-1.0;-1.0;-1.0;32.9;23.8;-1.0;22.3;26.2;-1.0
09/10/2017;25.4;-1.0;-1.0;23.2;-1.0;-1.0;-1.0;-1.0;35.8;25.9;-1.0;19.7;31.3;-1.0
10/10/2017;20.5;-1.0;-1.0;16.8;-1.0;-1.0;-1.0;-1.0;27.2;18.3;-1.0;21.1;25.1;-1.0
11/10/2017;47.3;-1.0;-1.0;31.4;-1.0;-1.0;-1.0;-1.0;46.4;40.8;-1.0;17.9;36.9;-1.0
12/10/2017;34.5;-1.0;-1.0;30.6;-1.0;-1.0;-1.0;-1.0;40.1;30.4;-1.0;24.8;37.9;-1.0
13/10/2017;13.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;25.6;14.4;-1.0;12.1;11.6;-1.0
14/10/2017;45.7;71.1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;42.8;30.8;-1.0;21.2;40.9;-1.0
15/10/2017;78.9;76.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;79.2;45.8;-1.0;28.6;59.8;-1.0
16/10/2017;71.1;81.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;82.0;53.3;-1.0;35.0;63.4;-1.0
17/10/2017;60.2;83.0;-1.0;47.4;-1.0;-1.0;-1.0;-1.0;69.0;43.6;-1.0;38.5;65.2;-1.0
18/10/2017;74.5;88.7;-1.0;68.3;-1.0;-1.0;-1.0;-1.0;68.6;57.5;-1.0;44.8;91.8;-1.0
19/10/2017;60.3;102.0;-1.0;49.2;-1.0;-1.0;-1.0;-1.0;66.6;47.9;-1.0;-1.0;62.5;-1.0
20/10/2017;62.9;82.4;-1.0;48.6;-1.0;-1.0;-1.0;-1.0;66.1;44.0;-1.0;-1.0;47.1;-1.0
21/10/2017;61.4;67.2;-1.0;56.4;-1.0;-1.0;-1.0;-1.0;63.6;52.2;-1.0;-1.0;54.4;-1.0
22/10/2017;41.8;68.0;-1.0;55.4;-1.0;-1.0;-1.0;-1.0;48.2;37.2;-1.0;-1.0;56.3;-1.0
23/10/2017;24.1;63.9;-1.0;34.4;-1.0;-1.0;-1.0;-1.0;26.5;19.6;-1.0;-1.0;31.8;-1.0
24/10/2017;18.9;44.8;-1.0;25.6;-1.0;-1.0;-1.0;-1.0;28.3;24.6;-1.0;-1.0;28.3;-1.0
25/10/2017;15.4;31.5;-1.0;10.6;-1.0;-1.0;-1.0;-1.0;17.1;13.8;-1.0;-1.0;9.9;-1.0
26/10/2017;14.9;38.4;-1.0;6.0;-1.0;-1.0;-1.0;-1.0;13.2;-1.0;-1.0;-1.0;6.9;-1.0
27/10/2017;23.3;61.6;-1.0;23.4;-1.0;-1.0;-1.0;-1.0;22.5;20.7;-1.0;-1.0;23.2;-1.0
28/10/2017;41.0;64.9;-1.0;49.0;-1.0;-1.0;-1.0;-1.0;41.8;44.7;-1.0;-1.0;49.9;-1.0
29/10/2017;29.5;60.4;-1.0;25.8;-1.0;-1.0;-1.0;-1.0;32.2;24.7;-1.0;-1.0;30.0;-1.0
30/10/2017;45.5;67.1;-1.0;50.3;-1.0;-1.0;-1.0;-1.0;46.6;45.0;-1.0;-1.0;51.9;-1.0
31/10/2017;17.9;39.8;-1.0;21.3;-1.0;-1.0;-1.0;-1.0;22.8;23.1;-1.0;-1.0;22.2;-1.0
01/11/2017;13.0;44.9;-1.0;8.9;-1.0;-1.0;-1.0;-1.0;33.1;7.4;-1.0;7.7;6.9;-1.0
02/11/2017;27.6;69.4;-1.0;12.8;-1.0;-1.0;-1.0;-1.0;43.3;22.1;-1.0;5.5;13.1;-1.0
03/11/2017;15.1;62.1;-1.0;6.6;-1.0;-1.0;-1.0;-1.0;23.8;9.1;-1.0;7.9;5.7;-1.0
04/11/2017;43.7;70.9;-1.0;32.6;-1.0;-1.0;-1.0;-1.0;39.7;23.9;-1.0;22.4;23.7;-1.0
05/11/2017;59.3;71.7;-1.0;56.0;-1.0;-1.0;-1.0;-1.0;55.6;51.6;-1.0;50.9;60.1;-1.0
06/11/2017;52.8;66.5;-1.0;57.2;-1.0;-1.0;-1.0;-1.0;51.7;50.2;-1.0;52.0;55.8;-1.0
07/11/2017;27.0;53.1;-1.0;27.5;-1.0;-1.0;-1.0;-1.0;30.6;28.6;-1.0;26.0;27.8;-1.0
08/11/2017;27.8;51.8;-1.0;22.7;-1.0;-1.0;-1.0;-1.0;31.0;26.6;-1.0;17.2;26.3;-1.0
09/11/2017;28.2;43.8;-1.0;25.8;-1.0;-1.0;-1.0;-1.0;33.0;30.4;-1.0;28.9;32.5;-1.0
10/11/2017;14.7;45.0;-1.0;13.7;-1.0;-1.0;-1.0;-1.0;17.4;12.5;-1.0;10.5;14.3;-1.0
11/11/2017;23.4;60.8;-1.0;11.2;-1.0;-1.0;-1.0;-1.0;19.2;10.8;-1.0;9.7;7.7;-1.0
12/11/2017;39.4;69.6;-1.0;27.8;-1.0;-1.0;-1.0;-1.0;42.2;29.0;-1.0;50.0;30.5;-1.0
13/11/2017;47.9;-1.0;-1.0;44.8;-1.0;-1.0;-1.0;-1.0;49.6;44.9;-1.0;48.8;49.7;-1.0
14/11/2017;37.1;-1.0;-1.0;38.4;-1.0;-1.0;-1.0;-1.0;35.3;34.0;-1.0;36.5;27.2;-1.0
15/11/2017;16.9;-1.0;-1.0;15.6;-1.0;-1.0;-1.0;-1.0;19.1;19.1;-1.0;11.1;9.0;-1.0
16/11/2017;8.1;-1.0;-1.0;4.6;-1.0;-1.0;-1.0;-1.0;8.5;8.3;-1.0;3.7;4.7;-1.0
17/11/2017;7.4;-1.0;-1.0;6.6;-1.0;-1.0;-1.0;-1.0;6.4;-1.0;-1.0;5.1;6.8;-1.0
18/11/2017;20.8;56.8;-1.0;26.2;-1.0;-1.0;-1.0;-1.0;20.9;-1.0;-1.0;22.5;31.3;-1.0
19/11/2017;14.0;53.7;-1.0;7.5;-1.0;-1.0;-1.0;-1.0;17.9;-1.0;-1.0;7.4;9.5;-1.0
20/11/2017;19.3;37.0;-1.0;11.8;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;6.7;14.1;-1.0
21/11/2017;4.1;50.6;-1.0;4.0;-1.0;-1.0;-1.0;-1.0;-1.0;4.5;-1.0;0.7;2.3;-1.0
22/11/2017;37.1;61.0;-1.0;34.5;-1.0;-1.0;-1.0;-1.0;-1.0;34.6;-1.0;19.9;31.7;-1.0
23/11/2017;66.6;77.0;-1.0;67.5;-1.0;-1.0;-1.0;-1.0;-1.0;67.5;-1.0;42.6;60.4;-1.0
24/11/2017;61.3;58.5;-1.0;55.4;-1.0;-1.0;-1.0;-1.0;-1.0;60.1;-1.0;29.5;49.0;-1.0
25/11/2017;50.5;69.6;-1.0;55.4;-1.0;-1.0;-1.0;-1.0;-1.0;50.8;-1.0;50.9;54.3;-1.0
26/11/2017;23.3;65.6;-1.0;50.7;-1.0;-1.0;-1.0;-1.0;-1.0;29.9;-1.0;32.5;40.8;-1.0
27/11/2017;9.2;55.2;-1.0;9.2;-1.0;-1.0;-1.0;-1.0;-1.0;7.4;-1.0;6.6;5.0;-1.0
28/11/2017;9.7;49.8;-1.0;6.2;-1.0;-1.0;-1.0;-1.0;-1.0;7.8;-1.0;-0.1;3.3;-1.0
29/11/2017;8.4;55.4;-1.0;15.9;-1.0;-1.0;-1.0;-1.0;17.5;11.5;-1.0;9.1;14.5;-1.0
30/11/2017;9.2;58.8;-1.0;25.4;-1.0;-1.0;-1.0;-1.0;18.3;14.4;-1.0;20.2;24.0;-1.0
01/12/2017;37.3;68.3;-1.0;-1.0;-1.0;42.0;-1.0;-1.0;49.3;40.8;-1.0;36.8;40.8;-1.0
02/12/2017;34.4;54.5;-1.0;-1.0;-1.0;37.6;-1.0;-1.0;38.0;32.9;-1.0;35.7;33.3;-1.0
03/12/2017;26.5;46.7;-1.0;-1.0;-1.0;30.3;-1.0;-1.0;30.6;27.4;-1.0;27.2;27.7;-1.0
04/12/2017;10.1;40.1;-1.0;-1.0;-1.0;8.5;-1.0;-1.0;20.5;9.6;-1.0;6.1;4.7;-1.0
05/12/2017;13.8;45.6;-1.0;-1.0;-1.0;10.6;-1.0;-1.0;17.5;9.8;-1.0;11.8;4.2;-1.0
